id,texto,nivel,categoria,origem,split
msg_00554,Bom dia! Seu extrato mensal está disponível no telefone que está no cartão. Esta mensagem não contém link de acesso. Responda quando puder.,baixo,informativo_financeiro,sintetico_v1,treino
msg_00555,Salva meu número novo e apaga o antigo. Também preciso que pague um boleto para mim agora. Confira quando puder.,alto,falso_familiar,sintetico_v1,treino
msg_00556,"Ei, tudo bem? Seu CPF pode ter uma pendência financeira. Consulte as condições no endereço enviado. Qualquer dúvida, responda por aqui.",medio,cobranca_duvidosa,sintetico_v1,treino
msg_00557,"Invista R$ 120,00 hoje e receba o dobro amanhã, com lucro garantido e sem risco. Confira quando puder.",alto,investimento_garantido,sintetico_v1,treino
msg_00558,Seus dados cadastrais precisam ser atualizados. Inicie a revisão em suporte-verificacao.example. Responda quando puder.,medio,atualizacao_cadastral,sintetico_v1,treino
msg_00559,"Ei, tudo bem? O comprovante da transferência combinada está salvo no aplicativo. Não precisa clicar em nenhum link. Aguardo seu retorno.",baixo,pagamento_conhecido,sintetico_v1,treino
msg_00560,Opa! A reserva está confirmada para sábado às 16h30 e o pagamento será feito no local. Me avise quando puder.,baixo,compra_presencial,sintetico_v1,treino
msg_00562,"Olá, tudo certo? O investimento apresentou variação neste mês; rentabilidade passada não garante retorno futuro. Responda quando puder.",baixo,informativo_financeiro,sintetico_v1,treino
msg_00563,"A vaga é sua, mas precisamos de um Pix para liberar o exame admissional.",alto,vaga_com_taxa,sintetico_v1,treino
msg_00564,"Ei, tudo bem? Pai, este é meu contato novo. Preciso pagar uma conta urgente e depois devolvo o dinheiro. Atenciosamente.",alto,falso_familiar,sintetico_v1,treino
msg_00565,"Sou eu, Patrícia. Meu celular quebrou; não liga agora. Transfira R$ 189,90 para esta chave. Qualquer dúvida, responda por aqui.",alto,falso_familiar,sintetico_v1,treino
msg_00567,Bom dia! A apresentação ficou marcada para segunda-feira depois do almoço. Depois conversamos sobre os ajustes! Pode confirmar o recebimento?,baixo,trabalho_estudo,sintetico_v1,treino
msg_00568,Opa! Você consegue me encontrar na sala de estudos sábado às 18h? Até mais. Me avise quando puder.,baixo,conversa_cotidiana,sintetico_v1,treino
msg_00569,"Olá, tudo certo? O aniversário da Rafael será segunda-feira às 9h30. Cada pessoa pode levar alguma coisa. Tudo bem?",baixo,lembrete_pessoal,sintetico_v1,treino
msg_00570,Seu protocolo 58340 foi atualizado. Consulte o andamento pelo canal oficial de atendimento! Atenciosamente.,baixo,suporte_solicitado,sintetico_v1,treino
msg_00571,A atualização anual da conta está disponível por meio do link enviado! Atenciosamente.,medio,atualizacao_cadastral,sintetico_v1,treino
msg_00574,Preciso que compre cartões-presente agora e envie os códigos por mensagem. É confidencial. Obrigado.,alto,fraude_executivo,sintetico_v1,treino
msg_00575,Boa noite! Estou falando em nome da empresa sobre uma solicitação no seu CPF! Tudo bem?,medio,contato_desconhecido,sintetico_v1,treino
msg_00576,Continue a negociação fora do aplicativo e clique no link para cadastrar sua conta bancária! Atenciosamente.,alto,fraude_marketplace,sintetico_v1,treino
msg_00577,O atendimento foi encerrado. Nenhum funcionário pedirá sua senha depois desta conversa. Obrigado.,baixo,aviso_seguranca,sintetico_v1,treino
msg_00578,Seu número foi sorteado. Envie um Pix de liberação antes de resgatar o valor! Me avise quando puder.,alto,premio_com_taxa,sintetico_v1,treino
msg_00581,"Ei, tudo bem? Você foi contratado sem entrevista. Pague R$ 189,90 pelo material obrigatório para começar. Responda quando puder.",alto,vaga_com_taxa,sintetico_v1,treino
msg_00582,"Olá, tudo certo? Vou chegar às 16h30. Se mudar alguma coisa, eu aviso por aqui. Fico à disposição.",baixo,conversa_cotidiana,sintetico_v1,treino
msg_00583,"Boa tarde! Confirmamos o cancelamento pedido por você. O estorno de R$ 1.200,00 aparecerá na próxima fatura! Qualquer dúvida, responda por aqui.",baixo,suporte_solicitado,sintetico_v1,treino
msg_00585,Existe um débito pendente com vencimento sábado. A origem não foi informada nesta mensagem. Tudo bem?,medio,cobranca_duvidosa,sintetico_v1,treino
msg_00586,"O comprador pagou a mais por engano. Transfira R$ 189,90 imediatamente para uma terceira pessoa. Tudo bem?",alto,fraude_marketplace,sintetico_v1,treino
msg_00588,"A negociação de uma dívida no valor de R$ 42,00 está disponível por tempo limitado. Responda quando puder.",medio,cobranca_duvidosa,sintetico_v1,treino
msg_00589,"Boa tarde! A alteração de senha solicitada por você foi concluída. Se não reconhecer, entre no telefone que está no cartão sem usar links da mensagem. Obrigado.",baixo,recuperacao_solicitada,sintetico_v1,treino
msg_00591,Oferta exclusiva: o carregador está com 80% de desconto somente hoje. Consulte entrega-atualiza.example. Pode confirmar o recebimento?,medio,oferta_improvavel,sintetico_v1,treino
msg_00592,"Sua opinião vale um cupom de R$ 189,90. Preencha o formulário enviado por mensagem.",medio,pesquisa_com_premio,sintetico_v1,treino
msg_00594,Olá! Detectamos uma tentativa de acesso por um celular Android. Verifique a atividade no link desta mensagem. Me avise quando puder.,medio,acesso_incomum,sintetico_v1,treino
msg_00595,Opa! Seu código de recuperação chegou. Passe todos os dígitos agora antes que ele expire. Tudo bem?,alto,codigo_verificacao,sintetico_v1,treino
msg_00597,"Boa noite! Preciso que faça um Pix de R$ 120,00 agora. Depois explico o motivo. Obrigado.",alto,pix_urgente,sintetico_v1,treino
msg_00598,Opa! O robô nunca perde dinheiro. Faça o depósito inicial e indique amigos para aumentar o retorno. Aguardo seu retorno.,alto,investimento_garantido,sintetico_v1,treino
msg_00600,Uma pesquisa não solicitada pede informações de contato para liberar um brinde. Tudo bem?,medio,pesquisa_com_premio,sintetico_v1,treino
msg_00601,"Oi! Acesse conta-pendente.example e informe usuário, senha e CPF para evitar a suspensão da conta! Qualquer dúvida, responda por aqui.",alto,phishing_credenciais,sintetico_v1,treino
msg_00602,"Olá, tudo certo? A apresentação ficou marcada para terça-feira às 11h. Qualquer dúvida, responda por aqui.",baixo,trabalho_estudo,sintetico_v1,treino
msg_00604,"Boa tarde! Para concluir a atualização, digite sua senha bancária completa e a data de nascimento. Obrigado.",alto,phishing_credenciais,sintetico_v1,treino
msg_00605,Olá! Você recebeu um documento para consultar no endereço confirmacao-imediata.example. Estamos aguardando sua confirmação. Aguardo seu retorno.,medio,link_nao_solicitado,sintetico_v1,treino
msg_00606,"Ei, tudo bem? Recebi o carregador do pedido 61973. A caixa chegou em boas condições. Confira quando puder.",baixo,entrega_esperada,sintetico_v1,treino
msg_00607,Boa tarde! Detectamos uma tentativa de acesso por um computador Windows. Verifique a atividade no link desta mensagem. Confira quando puder.,medio,acesso_incomum,sintetico_v1,treino
msg_00608,"Recebi uma dica exclusiva de investimento e posso incluir você, se responder ainda hoje!",medio,investimento_duvidoso,sintetico_v1,treino
msg_00610,Uma promoção reservada para seu número termina em poucas horas. Clique para conhecer as condições. Me avise quando puder.,medio,oferta_improvavel,sintetico_v1,treino
msg_00611,"Boa noite! O comprador pagou a mais por engano. Transfira R$ 120,00 imediatamente para uma terceira pessoa! Confira quando puder.",alto,fraude_marketplace,sintetico_v1,treino
msg_00613,"Confirmamos o cancelamento pedido por você. O estorno de R$ 42,00 aparecerá na próxima fatura. Confira quando puder.",baixo,suporte_solicitado,sintetico_v1,treino
msg_00615,Opa! A troca do casaco solicitada por você foi aprovada e não possui taxa adicional!,baixo,suporte_solicitado,sintetico_v1,treino
msg_00616,"Olá, tudo certo? Separei o teclado que você viu na loja. Pode passar aqui hoje. Obrigado.",baixo,compra_presencial,sintetico_v1,treino
msg_00617,Boa tarde! Enviei a versão atualizada do trabalho para o grupo da turma!,baixo,trabalho_estudo,sintetico_v1,treino
msg_00618,"Boa tarde! Há informações incompletas no seu perfil. Confirme os dados para evitar problemas futuros. Qualquer dúvida, responda por aqui.",medio,atualizacao_cadastral,sintetico_v1,treino
msg_00619,"Parabéns, você ganhou um carregador. Pague R$ 18,90 de taxa para receber o prêmio.",alto,premio_com_taxa,sintetico_v1,treino
msg_00620,"Olá! Invista R$ 480,00 hoje e receba o dobro amanhã, com lucro garantido e sem risco. Qualquer dúvida, responda por aqui.",alto,investimento_garantido,sintetico_v1,treino
msg_00621,Bom dia! Passei no mercado e já comprei o que estava na lista. Me avise quando puder! Obrigado.,baixo,conversa_cotidiana,sintetico_v1,treino
msg_00622,Boa noite! A reunião foi confirmada para hoje às 18h. Me avise quando puder. Aguardo seu retorno.,baixo,conversa_cotidiana,sintetico_v1,treino
msg_00623,Boa tarde! Sua compra de teclado será entregue sexta-feira. Não é necessário realizar pagamento adicional. Me avise quando puder.,baixo,entrega_esperada,sintetico_v1,treino
msg_00624,"Instale esta ferramenta de segurança fora da loja oficial e desative a proteção do aparelho. Qualquer dúvida, responda por aqui.",alto,acesso_remoto,sintetico_v1,treino
msg_00628,"Olá! Trabalho simples pelo celular, horários livres e pagamento diário. Peça as instruções.",medio,vaga_duvidosa,sintetico_v1,treino
msg_00629,"Boa noite! Enviei a versão atualizada do trabalho para o grupo da turma. Qualquer dúvida, me chama. Confira quando puder.",baixo,trabalho_estudo,sintetico_v1,treino
msg_00630,"Olá, tudo certo? Você pode trazer o caderno quando vier quarta-feira? Fico à disposição.",baixo,conversa_cotidiana,sintetico_v1,treino
msg_00632,Seu extrato mensal está disponível no site oficial digitado no navegador. Esta mensagem não contém link de acesso. Atenciosamente.,baixo,informativo_financeiro,sintetico_v1,treino
msg_00633,O pagamento do benefício depende de uma taxa via Pix para este atendente. Responda quando puder.,alto,beneficio_com_taxa,sintetico_v1,treino
msg_00637,Bom dia! Conheça uma oportunidade de investimento com retorno acima da média. Fale com nosso consultor. Confira quando puder.,medio,investimento_duvidoso,sintetico_v1,treino
msg_00638,"Boa tarde! Vou chegar às 11h. Se mudar alguma coisa, eu aviso por aqui. Me avise quando puder. Qualquer dúvida, responda por aqui.",baixo,conversa_cotidiana,sintetico_v1,treino
msg_00640,"Oi! A fatura fechou em R$ 480,00. Confira os lançamentos diretamente no aplicativo antes do vencimento. Responda quando puder.",baixo,informativo_financeiro,sintetico_v1,treino
msg_00641,Boa noite! Encontramos uma divergência no CEP da sua entrega. Confirme as informações ainda hoje. Confira quando puder.,medio,entrega_pendente,sintetico_v1,treino
msg_00643,"Olá, tudo certo? Preciso que faça um Pix de R$ 42,00 agora. Depois explico o motivo. Pode confirmar o recebimento?",alto,pix_urgente,sintetico_v1,treino
msg_00645,"Para bloquear uma operação de R$ 120,00, instale o aplicativo de segurança indicado pelo atendente. Obrigado.",alto,falso_banco,sintetico_v1,treino
msg_00646,"Boa tarde! Para corrigir a conta, compartilhe sua tela enquanto abre o aplicativo do banco! Qualquer dúvida, responda por aqui.",alto,acesso_remoto,sintetico_v1,treino
msg_00648,"Depois de nossa conversa, confio em você. Faça um empréstimo para me ajudar nesta emergência. Confira quando puder.",alto,fraude_romantica,sintetico_v1,treino
msg_00651,Lembrete de segurança: nunca informe sua senha ou código de verificação por mensagem. Consulte sempre o aplicativo oficial. Me avise quando puder.,baixo,aviso_seguranca,sintetico_v1,treino
msg_00652,Oi! O cadastro pode ficar limitado por falta de confirmação. Responda para receber as instruções. Responda quando puder.,medio,atualizacao_cadastral,sintetico_v1,treino
msg_00653,"Seu acordo só será mantido se o boleto de R$ 480,00 for pago nos próximos minutos. Fico à disposição.",alto,boleto_falso,sintetico_v1,treino
msg_00654,Temos uma vaga de trabalho remoto com início imediato. Não é necessário processo seletivo. Pode confirmar o recebimento?,medio,vaga_duvidosa,sintetico_v1,treino
msg_00655,"Bom dia! Pegue um empréstimo e invista conosco; o lucro certo pagará todas as parcelas. Qualquer dúvida, responda por aqui.",alto,investimento_garantido,sintetico_v1,treino
msg_00657,Oferta exclusiva: o casaco está com 80% de desconto somente hoje. Consulte entrega-atualiza.example! Fico à disposição.,medio,oferta_improvavel,sintetico_v1,treino
msg_00658,Boa noite! A leitura do QR Code gerou um número. Envie esse número ao atendente para liberar a conta! Tudo bem?,alto,codigo_verificacao,sintetico_v1,treino
msg_00659,Boa tarde! Estou falando em nome da empresa sobre uma solicitação no seu CPF. Fico à disposição.,medio,contato_desconhecido,sintetico_v1,treino
msg_00660,"Boa tarde! Sou Patrícia, troquei de número. Salva este contato para falarmos depois. Atenciosamente.",medio,contato_desconhecido,sintetico_v1,treino
msg_00661,"Opa! A divisão da conta ficou em R$ 18,90 para cada pessoa. Atenciosamente.",baixo,pagamento_conhecido,sintetico_v1,treino
msg_00662,O cadastro pode ficar limitado por falta de confirmação. Responda para receber as instruções.,medio,atualizacao_cadastral,sintetico_v1,treino
msg_00663,"Olá, tudo certo? Pai, este é meu contato novo. Preciso pagar uma conta urgente e depois devolvo o dinheiro! Fico à disposição.",alto,falso_familiar,sintetico_v1,treino
msg_00664,"Você foi aprovado para uma vaga à qual não se lembra de ter se candidatado. Confirme seu interesse. Qualquer dúvida, responda por aqui.",medio,vaga_duvidosa,sintetico_v1,treino
msg_00666,"Ei, tudo bem? O pedido 89206 com o livro saiu para entrega. Você já estava acompanhando pelo aplicativo. Fico à disposição.",baixo,entrega_esperada,sintetico_v1,treino
msg_00667,Sua conta está sob investigação. Envie uma foto do cartão e do documento para provar sua identidade. Fico à disposição.,alto,falso_banco,sintetico_v1,treino
msg_00668,"Bom dia! Sou eu, Diego. Meu celular quebrou; não liga agora. Transfira R$ 120,00 para esta chave! Tudo bem?",alto,falso_familiar,sintetico_v1,treino
msg_00670,"Opa! Vou chegar às 11h. Se mudar alguma coisa, eu aviso por aqui! Obrigado.",baixo,conversa_cotidiana,sintetico_v1,treino
msg_00671,"Ei, tudo bem? Identificamos uma cobrança de R$ 189,90 vinculada ao seu nome. Entre em contato para consultar. Pode confirmar o recebimento?",medio,cobranca_duvidosa,sintetico_v1,treino
msg_00673,"Conforme o chamado que você abriu, o atendimento está agendado para segunda-feira às 18h. Não enviaremos pedido de senha. Tudo bem?",baixo,suporte_solicitado,sintetico_v1,treino
msg_00674,"Oi! A nota fiscal da compra de R$ 250,00 foi entregue junto com o produto. Pode confirmar o recebimento?",baixo,compra_presencial,sintetico_v1,treino
msg_00675,"Um prêmio de R$ 50.000 está reservado, mas é necessário pagar o imposto antecipadamente. Tudo bem?",alto,premio_com_taxa,sintetico_v1,treino
msg_00676,"A compra de R$ 480,00 feita por você já aparece no histórico do cartão. Confira quando puder.",baixo,informativo_financeiro,sintetico_v1,treino
msg_00677,"Para cancelar a compra, preciso que você diga o token que apareceu no aplicativo. Pode confirmar o recebimento?",alto,codigo_verificacao,sintetico_v1,treino
msg_00679,Bom dia! Temos uma oportunidade com preço muito abaixo do mercado e entrega imediata! Fico à disposição.,medio,oferta_improvavel,sintetico_v1,treino
msg_00680,"Ei, tudo bem? Invista R$ 120,00 hoje e receba o dobro amanhã, com lucro garantido e sem risco. Qualquer dúvida, responda por aqui.",alto,investimento_garantido,sintetico_v1,treino
msg_00682,Acabei de enviar um código de seis dígitos para seu celular. Informe o código aqui para confirmar o atendimento. Aguardo seu retorno.,alto,codigo_verificacao,sintetico_v1,treino
msg_00683,"Olá, tudo certo? A recompensa expira hoje. Faça o depósito da taxa e envie o comprovante nesta conversa! Fico à disposição.",alto,premio_com_taxa,sintetico_v1,treino
msg_00684,"Ei, tudo bem? Não esqueça de levar o documento para a matrícula na empresa. Qualquer dúvida, responda por aqui.",baixo,lembrete_pessoal,sintetico_v1,treino
msg_00687,Boa noite! Passei no mercado e já comprei o que estava na lista! Confira quando puder.,baixo,conversa_cotidiana,sintetico_v1,treino
msg_00688,"Ei, tudo bem? O comprovante da transferência combinada está salvo no aplicativo. Não precisa clicar em nenhum link. Pode confirmar o recebimento?",baixo,pagamento_conhecido,sintetico_v1,treino
msg_00689,"Olá! Preciso que faça um Pix de R$ 120,00 agora. Depois explico o motivo. Confira quando puder.",alto,pix_urgente,sintetico_v1,treino
msg_00690,Bom dia! Mude os dados bancários do fornecedor e processe o pagamento antes da aprovação normal! Aguardo seu retorno.,alto,fraude_executivo,sintetico_v1,treino
msg_00691,Opa! Autorize o atendente a movimentar o cursor e não feche o aplicativo durante a transferência.,alto,acesso_remoto,sintetico_v1,treino
msg_00692,"Olá! Tiago, lembre-se da consulta segunda-feira às 18h. A clínica já confirmou por telefone. Responda quando puder.",baixo,lembrete_pessoal,sintetico_v1,treino
msg_00699,Olá! Seu pacote pode ser devolvido ao remetente. Verifique o status no link recebido nesta conversa! Obrigado.,medio,entrega_pendente,sintetico_v1,treino
msg_00703,Opa! O cadastro pode ficar limitado por falta de confirmação. Responda para receber as instruções. Confira quando puder.,medio,atualizacao_cadastral,sintetico_v1,treino
msg_00704,Último aviso: pague por esta chave desconhecida ou todos os seus dados serão divulgados. Tudo bem?,alto,ameaca_bloqueio,sintetico_v1,treino
msg_00706,"Você foi selecionado para comprar um tênis por R$ 250,00. A quantidade é limitada. Responda quando puder.",medio,oferta_improvavel,sintetico_v1,treino
msg_00708,"Olá! A nota fiscal da compra de R$ 120,00 foi entregue junto com o produto. Me avise quando puder.",baixo,compra_presencial,sintetico_v1,treino
msg_00709,"Ei, tudo bem? Fiz o Pix de R$ 42,00 referente à nossa compra combinada. Confira quando puder.",baixo,pagamento_conhecido,sintetico_v1,treino
msg_00711,Precisamos validar seu telefone e endereço para manter o serviço ativo. Tudo bem?,medio,atualizacao_cadastral,sintetico_v1,treino
msg_00712,Bom dia! Deposite a taxa do uniforme hoje e receba o contrato somente depois do pagamento. Confira quando puder.,alto,vaga_com_taxa,sintetico_v1,treino
msg_00715,"Oi! Acesse entrega-atualiza.example e informe usuário, senha e CPF para evitar a suspensão da conta.",alto,phishing_credenciais,sintetico_v1,treino
msg_00716,"Boa noite! O orçamento solicitado ficou em R$ 1.200,00. Você pode analisar sem compromisso. Fico à disposição.",baixo,compra_presencial,sintetico_v1,treino
msg_00717,Olá! Seu extrato mensal está disponível no canal oficial de atendimento. Esta mensagem não contém link de acesso. Me avise quando puder.,baixo,informativo_financeiro,sintetico_v1,treino
msg_00718,"Ei, tudo bem? A reserva está confirmada para sábado às 11h e o pagamento será feito no local. Tudo bem?",baixo,compra_presencial,sintetico_v1,treino
msg_00720,Opa! O pedido 61973 com o teclado saiu para entrega. Você já estava acompanhando pelo aplicativo. Fico à disposição.,baixo,entrega_esperada,sintetico_v1,treino
msg_00722,O robô nunca perde dinheiro. Faça o depósito inicial e indique amigos para aumentar o retorno. Pode confirmar o recebimento?,alto,investimento_garantido,sintetico_v1,treino
msg_00723,"Enviei um comprovante, mas você precisa devolver a diferença por Pix antes de conferir o saldo. Aguardo seu retorno.",alto,fraude_marketplace,sintetico_v1,treino
msg_00724,"Olá, tudo certo? Você foi aprovado para uma vaga à qual não se lembra de ter se candidatado. Confirme seu interesse. Responda quando puder.",medio,vaga_duvidosa,sintetico_v1,treino
msg_00727,Temos uma oportunidade com preço muito abaixo do mercado e entrega imediata!,medio,oferta_improvavel,sintetico_v1,treino
msg_00728,"Ei, tudo bem? Trabalho simples pelo celular, horários livres e pagamento diário. Peça as instruções. Qualquer dúvida, responda por aqui.",medio,vaga_duvidosa,sintetico_v1,treino
msg_00729,Sua encomenda não pôde ser entregue por dados incompletos. Atualize o endereço em premio-resgate.example. Aguardo seu retorno.,medio,entrega_pendente,sintetico_v1,treino
msg_00733,"Olá, tudo certo? O produto está disponível, mas confirme pessoalmente antes de efetuar qualquer pagamento. Me avise quando puder.",baixo,compra_presencial,sintetico_v1,treino
msg_00734,Seu acesso pelo iPhone foi confirmado no aplicativo que você abriu. Me avise quando puder.,baixo,recuperacao_solicitada,sintetico_v1,treino
msg_00736,"Para receber pela venda, informe número do cartão, senha e código de segurança. Atenciosamente.",alto,fraude_marketplace,sintetico_v1,treino
msg_00737,"Ei, tudo bem? Oferta exclusiva: o livro está com 80% de desconto somente hoje. Consulte confirmacao-imediata.example! Obrigado.",medio,oferta_improvavel,sintetico_v1,treino
msg_00739,"Seu banco não solicita transferência para cancelar uma compra. Em caso de dúvida, abra o telefone que está no cartão. Obrigado.",baixo,aviso_seguranca,sintetico_v1,treino
msg_00740,"Olá! a central bancária identificou uma fraude. Para cancelar a compra, faça uma transferência para a conta de segurança.",alto,falso_banco,sintetico_v1,treino
msg_00743,A atualização anual da conta está disponível por meio do link enviado. Tudo bem?,medio,atualizacao_cadastral,sintetico_v1,treino
msg_00744,"Recebemos uma solicitação de cobrança, mas precisamos confirmar se os dados estão corretos. Tudo bem?",medio,cobranca_duvidosa,sintetico_v1,treino
msg_00745,"Conforme o chamado que você abriu, o atendimento está agendado para sábado às 14h. Não enviaremos pedido de senha. Pode confirmar o recebimento?",baixo,suporte_solicitado,sintetico_v1,treino
msg_00746,Bom dia! Passei no mercado e já comprei o que estava na lista. Tudo bem?,baixo,conversa_cotidiana,sintetico_v1,treino
msg_00747,"Ei, tudo bem? A divisão da conta ficou em R$ 250,00 para cada pessoa. Tudo bem?",baixo,pagamento_conhecido,sintetico_v1,treino
msg_00748,"Olá, tudo certo? Recebi o pagamento de R$ 18,90 que você tinha avisado. Está tudo certo. Tudo bem?",baixo,pagamento_conhecido,sintetico_v1,treino
msg_00749,"Ei, tudo bem? A transferência precisa ser feita nos próximos minutos para resolver o problema. Me avise quando puder.",alto,pix_urgente,sintetico_v1,treino
msg_00751,Não esqueça de levar o documento para a matrícula na empresa. Tudo bem?,baixo,lembrete_pessoal,sintetico_v1,treino
msg_00752,Você iniciou uma recuperação de senha no aplicativo oficial. Digite o código somente na tela que você abriu e não o compartilhe. Obrigado.,baixo,recuperacao_solicitada,sintetico_v1,treino
msg_00753,"Boa tarde! Identificamos uma cobrança de R$ 250,00 vinculada ao seu nome. Entre em contato para consultar!",medio,cobranca_duvidosa,sintetico_v1,treino
msg_00754,"Enviei um comprovante, mas você precisa devolver a diferença por Pix antes de conferir o saldo! Pode confirmar o recebimento?",alto,fraude_marketplace,sintetico_v1,treino
msg_00755,Bom dia! Sou do atendimento e preciso validar algumas informações antes de continuar.,medio,contato_desconhecido,sintetico_v1,treino
msg_00756,"Precisamos validar seu telefone e endereço para manter o serviço ativo. Qualquer dúvida, responda por aqui.",medio,atualizacao_cadastral,sintetico_v1,treino
msg_00758,Opa! Você pode trazer o caderno quando vier terça-feira? Pode confirmar o recebimento?,baixo,conversa_cotidiana,sintetico_v1,treino
msg_00760,Bom dia! Há informações incompletas no seu perfil. Confirme os dados para evitar problemas futuros. Aguardo seu retorno.,medio,atualizacao_cadastral,sintetico_v1,treino
msg_00761,"Quero muito encontrar você, mas preciso de R$ 250,00 para comprar a passagem. Não conte a ninguém. Me avise quando puder.",alto,fraude_romantica,sintetico_v1,treino
msg_00762,"Sua opinião vale um cupom de R$ 480,00. Preencha o formulário enviado por mensagem. Fico à disposição.",medio,pesquisa_com_premio,sintetico_v1,treino
msg_00763,Encontramos uma divergência no CEP da sua entrega. Confirme as informações ainda hoje! Atenciosamente.,medio,entrega_pendente,sintetico_v1,treino
msg_00765,Bom dia! Você pode trazer o caderno quando vier sexta-feira? Tudo certo por aqui. Fico à disposição.,baixo,conversa_cotidiana,sintetico_v1,treino
msg_00766,Bom dia! Sua compra de teclado será entregue quarta-feira. Não é necessário realizar pagamento adicional! Tudo bem?,baixo,entrega_esperada,sintetico_v1,treino
msg_00767,Oi! Sua compra de teclado será entregue quarta-feira. Não é necessário realizar pagamento adicional. Responda quando puder.,baixo,entrega_esperada,sintetico_v1,treino
msg_00768,Oi! Uma empresa encontrou seu perfil e quer fazer a entrevista somente por mensagens! Confira quando puder.,medio,vaga_duvidosa,sintetico_v1,treino
msg_00769,Último aviso: pague por esta chave desconhecida ou todos os seus dados serão divulgados! Aguardo seu retorno.,alto,ameaca_bloqueio,sintetico_v1,treino
msg_00772,Opa! Um novo dispositivo tentou acessar sua conta. Confirme se reconhece o acesso.,medio,acesso_incomum,sintetico_v1,treino
msg_00774,O código de barras mudou por erro no sistema. Faça o pagamento para uma pessoa física. Pode confirmar o recebimento?,alto,boleto_falso,sintetico_v1,treino
msg_00776,Olá! Há informações incompletas no seu perfil. Confirme os dados para evitar problemas futuros. Pode confirmar o recebimento?,medio,atualizacao_cadastral,sintetico_v1,treino
msg_00777,"Oi! Trabalho simples pelo celular, horários livres e pagamento diário. Peça as instruções. Responda quando puder.",medio,vaga_duvidosa,sintetico_v1,treino
msg_00778,"Olá! Um prêmio de R$ 50.000 está reservado, mas é necessário pagar o imposto antecipadamente! Pode confirmar o recebimento?",alto,premio_com_taxa,sintetico_v1,treino
msg_00779,Olá! Deixei a chave com Rafael. Pode buscar terça-feira às 11h. Responda quando puder.,baixo,lembrete_pessoal,sintetico_v1,treino
msg_00780,Você foi aprovado para uma vaga à qual não se lembra de ter se candidatado. Confirme seu interesse. Me avise quando puder.,medio,vaga_duvidosa,sintetico_v1,treino
msg_00781,Opa! Você foi aprovado para uma vaga à qual não se lembra de ter se candidatado. Confirme seu interesse. Pode confirmar o recebimento?,medio,vaga_duvidosa,sintetico_v1,treino
msg_00782,"Enviei um comprovante, mas você precisa devolver a diferença por Pix antes de conferir o saldo. Confira quando puder.",alto,fraude_marketplace,sintetico_v1,treino
msg_00783,"Ei, tudo bem? Estou falando em nome da empresa sobre uma solicitação no seu CPF. Responda quando puder.",medio,contato_desconhecido,sintetico_v1,treino
msg_00784,"Opa! Você foi convidado para avaliar nosso atendimento e poderá receber uma recompensa. Qualquer dúvida, responda por aqui.",medio,pesquisa_com_premio,sintetico_v1,treino
msg_00785,A empresa exige pagamento antecipado para cadastrar seu salário e confirmar a contratação. Tudo bem?,alto,vaga_com_taxa,sintetico_v1,treino
msg_00786,Boa noite! O professor colocou as orientações da atividade no portal da faculdade!,baixo,trabalho_estudo,sintetico_v1,treino
msg_00787,Boa tarde! O acesso foi limitado. Envie seus dados de login nesta conversa para liberar novamente. Obrigado.,alto,phishing_credenciais,sintetico_v1,treino
msg_00788,Seu CPF pode ter uma pendência financeira. Consulte as condições no endereço enviado.,medio,cobranca_duvidosa,sintetico_v1,treino
msg_00789,Olá! Uma empresa encontrou seu perfil e quer fazer a entrevista somente por mensagens. Pode confirmar o recebimento?,medio,vaga_duvidosa,sintetico_v1,treino
msg_00790,"Ei, tudo bem? O pagamento do benefício depende de uma taxa via Pix para este atendente. Atenciosamente.",alto,beneficio_com_taxa,sintetico_v1,treino
msg_00791,"Olá, tudo certo? Sou o diretor e estou em reunião. Faça um Pix de R$ 75,50 para este fornecedor novo sem avisar a equipe. Responda quando puder.",alto,fraude_executivo,sintetico_v1,treino
msg_00793,Temos uma oportunidade com preço muito abaixo do mercado e entrega imediata. Aguardo seu retorno.,medio,oferta_improvavel,sintetico_v1,treino
msg_00794,Boa noite! Encontramos uma pendência no seu cadastro. Veja os detalhes em premio-resgate.example. O acesso ficará disponível por algumas horas. Confira quando puder.,medio,link_nao_solicitado,sintetico_v1,treino
msg_00796,"Olá! Sou eu, Tiago. Meu celular quebrou; não liga agora. Transfira R$ 250,00 para esta chave! Pode confirmar o recebimento?",alto,falso_familiar,sintetico_v1,treino
msg_00797,"Oi! Se receber uma cobrança inesperada, confirme diretamente pelo site oficial digitado no navegador antes de pagar.",baixo,aviso_seguranca,sintetico_v1,treino
msg_00798,"Ei, tudo bem? Encontramos uma pendência no seu cadastro. Veja os detalhes em suporte-verificacao.example. Estamos aguardando sua confirmação. Tudo bem?",medio,link_nao_solicitado,sintetico_v1,treino
msg_00800,Bom dia! Você foi convidado para avaliar nosso atendimento e poderá receber uma recompensa. Me avise quando puder.,medio,pesquisa_com_premio,sintetico_v1,treino
msg_00802,"Boa tarde! Não consigo falar por telefone. Mande R$ 120,00 por Pix e não avise mais ninguém! Fico à disposição.",alto,pix_urgente,sintetico_v1,treino
msg_00803,"Boa tarde! Para cancelar a compra, preciso que você diga o token que apareceu no aplicativo. Pode confirmar o recebimento?",alto,codigo_verificacao,sintetico_v1,treino
